id_record,News_Title,Link,Source,Country_ID,Keyword
407,Trapped in the middle of tightening,https://interaktif.tempo.co/proyek/pekerja-migran-indonesia-di-tengah-pandemi/index.html,Grafis,ID,worker exploitation
408,"Exploitation is utilization for its own profits, understanding definitions and types",https://hot.liputan6.com/read/4712220/eksploitasi-adalah-pemanfaatan-untuk-keuntungan-sendiri-pahami-definisi-dan-jenisnya,Liputan6.com,ID,worker exploitation
409,The PPRT Law prevents modern slavery,https://www.kompas.id/baca/artikel-opini/2022/02/19/uu-pprt-mencegah-perbudakan-modern,kompas.id,ID,worker exploitation
410,MIGRANT CARE Malaysia: Stop the exploitation of migrant workers who died of Covid-19 |Liputanbmi.,https://m.liputanbmi.com/baca/4103/migrant-care-malaysia-hentikan-eksploitasi-pekerja-migran-yang-meninggal-karena-covid-19,Liputan BMI,ID,worker exploitation
411,Pertamina Increases Exploration and Exploitation of the Mahakam Block,https://industri.kontan.co.id/news/pertamina-tingkatkan-eksplorasi-dan-eksploitasi-blok-mahakam,Industri Kontan,ID,worker exploitation
412,KPAI: The majority of victims of children's exploitation and trade are still active in schoolsDataboks,https://databoks.katadata.co.id/datapublish/2021/06/04/kpai-mayoritas-korban-eksploitasi-dan-perdagangan-anak-masih-aktif-sekolah,Databoks,ID,worker exploitation
413,"CSR, Code of Ethics, and Aice Workers",https://www.kompasiana.com/araara2847/61c8567017e4ac30aa1fe7d2/csr-kode-etik-buruh-aice,Kompasiana.com - Kompasiana.com,ID,worker exploitation
414,Indonesian migrant worker protection body,https://bp2mi.go.id/berita-detail/terima-pengaduan-kepala-bp2mi-minta-lanjutkan-penanganan-kasus-tppo-pmi-asal-lampung,BP2MI | BADAN PELINDUNGAN PEKERJA MIGRAN INDONESIA,ID,worker exploitation
415,Liberation of migrant workers placement fees can prevent human trafficking |Merdeka.com,https://www.merdeka.com/peristiwa/pembebasan-biaya-penempatan-pekerja-migran-dapat-mencegah-human-trafficking.html,Merdeka.com,ID,worker exploitation
416,"Select Indonesian Employment Policy: Protect Indonesian Migrant Workers' Rights, But Ignore Wna Work Rights",https://theconversation.com/tebang-pilih-kebijakan-ketenagakerjaan-indonesia-lindungi-hak-tki-tapi-abaikan-hak-kerja-wna-171516,The Conversation Indonesia,ID,worker exploitation
417,Does work on behalf of love makes women independent?,https://tirto.id/apakah-kerja-atas-nama-cinta-membuat-perempuan-merdeka-giF7,Tirto.id,ID,worker exploitation
418,"Case of Children's Exploits at Nightclubs, NTT Polda Checks 12 People",https://kumparan.com/florespedia/kasus-eksploitasi-anak-di-klub-malam-polda-ntt-periksa-12-orang-1w4LrK9eTgA,kumparan.com - kumparan.com,ID,worker exploitation
419,'We don't take anyone's work': Migration to Australia rests up soon,https://www.tempo.co/abc/7129/kami-tak-mengambil-pekerjaan-siapa-pun-migrasi-ke-australia-segera-dimulai-kembali,Tempo.co,ID,worker exploitation
420,The Advocacy Group warns Australian Agriculture Visa for workers from ASEAN leading to mass exploitation,https://www.tempo.co/abc/6687/kelompok-advokasi-peringatkan-visa-pertanian-australia-bagi-pekerja-asal-asean-mengarah-ke-eksploitasi-massal,Tempo.co,ID,worker exploitation
421,Exploitation of workers in the fisheries sector is not new in Indonesia,https://www.kompas.com/sains/read/2020/05/10/193000323/eksploitasi-pekerja-di-sektor-perikanan-bukan-hal-baru-di-indonesia?page=all,Kompas.com - KOMPAS.com,ID,worker exploitation
422,The power was squeezed until 2am,https://news.detik.com/x/detail/investigasi/20211108/Tenaga-Diperas-sampai-Jam-2-Pagi/,detikNews,ID,worker exploitation
423,Challenge Young Workers: From Internships at Start-up to Build Union,https://theconversation.com/tantangan-pekerja-muda-dari-magang-di-start-up-hingga-membangun-serikat-159050,The Conversation Indonesia,ID,worker exploitation
424,"Event December 2: Day of Removal of International Slavery, Know History |Merdeka.com",https://www.merdeka.com/jabar/peristiwa-2-desember-hari-penghapusan-perbudakan-internasional-ketahui-sejarahnya-kln.html,Merdeka.com,ID,worker exploitation
425,"WHO WHO Workers Do Sexual Harassment in Congo, Victims Open Voice",https://health.detik.com/berita-detikhealth/d-5787831/heboh-pekerja-who-lakukan-pelecehan-seksual-di-kongo-korban-buka-suara,detikHealth,ID,worker exploitation
426,Damri Workers' Union Holds Action Regarding Layoffs and Reins Not Payed,https://foto.tempo.co/read/92731/serikat-pekerja-damri-gelar-aksi-terkait-phk-dan-upah-belum-dibayarkan,Foto Tempo.co,ID,worker exploitation
427,"RI-Malaysian oil palm was attacked again, called worker exploitation",https://www.cnbcindonesia.com/news/20200928073730-4-189813/sawit-ri-malaysia-diserang-lagi-disebut-eksploitasi-pekerja,CNBC Indonesia,ID,worker exploitation
428,Apple is assolving the main manufacturing partner because of the exploitation of student workers,https://merahputih.com/post/read/apple-tangguhkan-mitra-manufaktur-utamanya-karena-eksploitasi-pekerja-pelajar,Merah Putih,ID,worker exploitation
429,"20 countries with the highest minimum wages in the world, move countries, let's!",https://www.sonora.id/read/423143360/20-negara-dengan-upah-minimum-tertinggi-di-dunia-pindah-negara-yuk,Sonora.ID,ID,worker exploitation
430,This company can detect employees who have the potential for resign from workplaces,https://voi.id/teknologi/137235/perusahaan-ini-bisa-deteksi-karyawan-yang-berpotensi-resign-dari-tempat-kerja,VOI.ID,ID,worker exploitation
431,This is 6 forms of modern slavery,https://nasional.tempo.co/read/1554393/ini-6-bentuk-perbudakan-modern,Nasional Tempo,ID,worker exploitation
432,Relations of the power of employers and modern slavery that are considered reasonable,https://www.alinea.id/bisnis/relasi-kuasa-majikan-pekerja-dan-praktik-perbudakan-modern-b2ffi9BAm,alinea,ID,worker exploitation
433,Couriers and activists demand reform in Gig Economy in Indonesia,https://dailysocial.id/post/kurir-beserta-aktivis-menuntut-reformasi-dalam-gig-economy-di-indonesia,Dailysocial.id,ID,worker exploitation
434,ILO: Women's workers in oil palm gardens and fisheries need attention to the government,https://kabar24.bisnis.com/read/20220310/15/1509358/ilo-pekerja-perempuan-di-kebun-sawit-dan-perikanan-perlu-perhatian-pemerintah,Bisnis.com,ID,worker exploitation
435,Challenges Indonesian Workers in Industrial Era 4.0 |Coordinating Ministry for Human Development and Culture,https://www.kemenkopmk.go.id/tantangan-tenaga-kerja-indonesia-di-era-industri-40,Kemenko PMK,ID,worker exploitation
436,There are still child laborers exploited by parents,https://www.suarantb.com/masih-ada-pekerja-anak-dieksploitasi-orang-tua/,SuaraNTB - SUARA NTB,ID,worker exploitation
437,"Land, History, Culture, and Life: Case Study of Wadas Agrarian Conflict",https://yoursay.suara.com/ulasan/2022/03/29/184949/tanah-sejarah-budaya-dan-kehidupan-studi-kasus-konflik-agraria-tanah-wadas,Yoursay,ID,worker exploitation
438,"8 Indonesian migrant workers were sent home from Malaysia, why?",https://www.cnbcindonesia.com/news/20220108152310-4-305702/8-pekerja-migran-indonesia-dipulangkan-dari-malaysia-kenapa,CNBC Indonesia,ID,worker exploitation
439,Global Workers Asks Russia-Ukraine Setting War,https://www.cnnindonesia.com/ekonomi/20220302124845-92-765855/buruh-global-minta-rusia-ukraina-setop-perang,CNN Indonesia,ID,worker exploitation
440,The Indonesian Government Ensures No Exploits Female Workers in the Palm Oil Industry,https://www.agrofarm.co.id/2020/11/pemerintah-indonesia-pastikan-tidak-ada-eksploitasi-pekerja-perempuan-di-industri-sawit/,agrofarm.co.id,ID,worker exploitation
441,Disability workers are still constrained by facility and inadequate infrastructure at work,https://www.tribunnews.com/nasional/2022/03/16/pekerja-disabilitas-masih-terkendala-fasilitas-dan-infrastruktur-yang-belum-memadai-di-tempat-kerja,Tribunnews.com,ID,worker exploitation
442,"Tokopedia, Shopee, and Bukalapap are on the US surveillance list, this is the cause",https://bisnis.tempo.co/read/1564024/tokopedia-shopee-dan-bukalapak-masuk-daftar-pengawasan-as-ini-penyebabnya,Bisnis Tempo.co,ID,worker exploitation
443,"Not recognized by law, thousands of homeworkers in Indonesia are vulnerable to industrial exploits",https://www.tempo.co/abc/3674/tidak-diakui-uu-ribuan-pekerja-rumahan-di-indonesia-rentan-eksploitasi-industri,Tempo.co,ID,worker exploitation
444,8 Covid impacts for fsbpi version workers: layoffs to exploitation,https://www.cnnindonesia.com/ekonomi/20201219165052-92-584233/8-dampak-covid-bagi-buruh-versi-fsbpi-phk-hingga-eksploitasi,CNN Indonesia,ID,worker exploitation
445,"Vulnerable Discrimination, the Ministry of Manpower focuses on increasing PRT protection",https://ekonomi.bisnis.com/read/20211104/12/1461897/rentan-diskrimasi-menaker-fokus-tingkatkan-perlindungan-prt,Bisnis.com,ID,worker exploitation
446,"Pity!Amazon employees work like robots, many warehouse workers fainted due to fatigue",https://economy.okezone.com/read/2021/11/25/622/2507143/miris-karyawan-amazon-bekerja-seperti-robot-banyak-pekerja-gudang-yang-pingsan-karena-kelelahan,Okezone Economy,ID,worker exploitation
447,Efforts to protect PMI from human trafficking crimes,https://infopublik.id/kategori/sorot-politik-hukum/559737/upaya-melindungi-pmi-dari-kejahatan-perdagangan-manusia,InfoPublik,ID,worker exploitation
448,"Malaysia was hit by a crisis, the CPO price was thinly corrected",https://www.cnbcindonesia.com/market/20220419090211-17-332676/malaysia-diterpa-krisis-harga-cpo-terkoreksi-tipis,CNBC Indonesia,ID,palm oil worker
449,The profile of three palm oil companies dragged on cooking oil export cases,https://katadata.co.id/tiakomalasari/berita/625ea03916463/profil-tiga-perusahaan-sawit-yang-terseret-kasus-ekspor-minyak-goreng,Katadata.co.id,ID,palm oil worker
450,"There is forced labor, Cargill Stop Buy palm oil from Malaysian entrepreneurs",https://ekonomi.bisnis.com/read/20220418/620/1524087/ada-kerja-paksa-cargill-stop-beli-minyak-sawit-dari-pengusaha-malaysia,Bisnis.com,ID,palm oil worker
451,Sawit news,https://www.infosawit.com/news/12255/berikut-tantangan-produksi-minyak-sawit-di-2022,Berikut Tantangan Produksi Minyak Sawit di 2022 - InfoSAWIT,ID,palm oil worker
452,The Minister of PPPA said there was still a female worker discrimination in the palm oil industry,https://www.sonora.id/read/423200471/menteri-pppa-sebut-masih-ada-diskriminasi-pekerja-perempuan-di-industri-kelapa-sawit,Sonora.ID,ID,palm oil worker
453,"Expensive CPO prices, entrepreneurs are not happy",https://m.liputan6.com/bisnis/read/4943002/harga-cpo-mahal-pengusaha-justru-tak-senang,Liputan6.com,ID,palm oil worker
454,This must be learned by young people who are interested in working on oil palm plantations,https://www.tribunnews.com/bisnis/2022/03/29/ini-yang-harus-dipelajari-anak-muda-yang-tertarik-bekerja-di-perkebunan-kelapa-sawit,Tribunnews.com,ID,palm oil worker
455,"PT Ana Palm Company Distributes Cooking Oil in Beteleme, This is said Residents",https://www.metrosulteng.com/perusahaan-sawit-pt-ana-salurkan-minyak-goreng-di-beteleme-ini-kata-warga/,METRO SULTENG,ID,palm oil worker
456,Bulk cooking oil like 'looking for a needle in a hay pile',https://www.cnnindonesia.com/ekonomi/20220419125000-92-786557/minyak-goreng-curah-seperti-mencari-jarum-di-tumpukan-jerami,CNN Indonesia,ID,palm oil worker
457,Hooray!Workers' paid below Rp3.5 million can be IDR 1 million,https://www.cnbcindonesia.com/news/20220405124654-4-328921/hore-pekerja-bergaji-di-bawah-rp35-juta-dapat-blt-rp1-juta,CNBC Indonesia,ID,palm oil worker
458,Indonesia-Malaysia agreed not to compete about oil palm prices,https://nasional.kompas.com/read/2022/04/01/15135481/indonesia-malaysia-sepakat-tak-bersaing-soal-harga-kelapa-sawit?page=all,Kompas.com - Nasional Kompas.com,ID,palm oil worker
459,THR Paid Full - North Radar,https://radarutara.rakyatbengkulu.com/thr-dibayar-penuh/,Radar Utara,ID,palm oil worker
460,"Malaysia needs thousands of Indonesian palm oil workers, the G2G agreement is prepared",https://bisnis.tempo.co/read/1535779/malaysia-butuh-ribuan-pekerja-sawit-indonesia-perjanjian-g2g-disiapkan,Bisnis Tempo.co,ID,palm oil worker
461,"Overcome Palm Oil Workers Deficit, Companies in Malaysia Develop Automatic Harvesting Tools",https://www.infosawit.com/news/11748/atasi-defisit-pekerja-sawit--perusahaan-di-malaysia-kembangkan-alat-panen-otomatis,InfoSAWIT,ID,palm oil worker
462,"CPO prices opened twisted 2.5%, in the future can still rise or not?",https://www.cnbcindonesia.com/market/20220321081158-17-324401/harga-cpo-dibuka-melesat-25-ke-depan-masih-bisa-naik-gak,CNBC Indonesia,ID,palm oil worker
463,The Ministry of Manpower chests welfare for oil palm sector workers,https://www.liputan6.com/bisnis/read/4658232/kemnaker-upayakan-kesejahteraan-bagi-pekerja-sektor-kelapa-sawit,Liputan6.com,ID,palm oil worker
464,"Joss!At the beginning of the cheerful week, the rupiah was released in Europe!",https://www.cnbcindonesia.com/market/20220418112711-17-332385/joss-awal-pekan-ceria-rupiah-ngegas-di-eropa,CNBC Indonesia,ID,palm oil worker
465,"Fear of taxes, distributors are reluctant to channel bulk cooking oil",https://katadata.co.id/tiakomalasari/berita/625e3c73922e4/takut-bayar-pajak-distributor-enggan-salurkan-minyak-goreng-curah,Katadata.co.id,ID,palm oil worker
466,Jokowi Asks Swaday Palm Farmers to Participate in Cooking Oil Production,https://www.kompas.tv/article/273372/jokowi-minta-petani-sawit-swadaya-ikut-produksi-minyak-goreng,Kompas TV,ID,palm oil worker
